Quantity,Name,Sets,Conditions,Languages,Finishes,Paused,Tags,Offer,Limit
8,"Jhoira, Weatherlight Captain",Double Masters,NM,EN,N,,,1000,0.07880603146278685
8,Kaalia of the Vast,Double Masters,NM,EN,N,,,1000,5.647615384615386
8,Kaalia of the Vast,Double Masters Box Toppers,NM,EN,N,,,1000,20.2385
8,Karn Liberated,Double Masters,NM,EN,N,,,1000,15.540423076923073
8,Karn Liberated,Double Masters Box Toppers,NM,EN,N,,,1000,22.20498076923077
8,"Karrthus, Tyrant of Jund",Double Masters,NM,EN,N,,,1000,0.1693431640550903
8,Bronze Calendar,Unglued,NM,EN,N,,,1000,0.01
8,Storm Crow,8th Edition,NM,EN,N,,,1000,0.01
8,Story Circle,8th Edition,NM,EN,N,,,1000,0.023469839463603082
8,Brushland,9th Edition,NM,EN,N,,,1000,3.6207307692307698
8,"Mirri, Cat Warrior",10th Edition,NM,EN,N,,,1000,1.3599141802903265
8,Mobilization,10th Edition,NM,EN,N,,,1000,0.038468123751767384
8,Cowardice,9th Edition,NM,EN,N,,,1000,0.04108438597863043
8,Kuldotha Forgemaster,Double Masters,NM,EN,N,,,1000,0.10913407835472501
8,Land Tax,Double Masters,NM,EN,N,,,1000,16.889442307692306
8,Liege of the Tangle,Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,Lightning Greaves,Double Masters,NM,EN,N,,,1000,0.8239656736532658
8,Lux Cannon,Double Masters,NM,EN,N,,,1000,0.023469839463603082
8,Maelstrom Nexus,Double Masters,NM,EN,N,,,1000,0.11623541066010629
8,Maelstrom Pulse,Double Masters,NM,EN,N,,,1000,0.08135747339564811
8,Magus of the Will,Double Masters,NM,EN,N,,,1000,0.012088138260059993
8,Mana Crypt,Double Masters,NM,EN,N,,,1000,55.8385
8,Mana Crypt,Double Masters Box Toppers,NM,EN,N,,,1000,67.91926923076923
8,Mana Echoes,Double Masters,NM,EN,N,,,1000,7.157711538461538
8,Mana Reflection,Double Masters,NM,EN,N,,,1000,5.01001923076923
8,Master Transmuter,Double Masters,NM,EN,N,,,1000,0.13543425800021996
8,Master of Etherium,Double Masters,NM,EN,N,,,1000,0.04108438597863043
8,Masterwork of Ingenuity,Double Masters,NM,EN,N,,,1000,0.1693431640550903
8,Maze of Ith,Double Masters,NM,EN,N,,,1000,4.1375192307692314
8,"Mazirek, Kraul Death Priest",Double Masters,NM,EN,N,,,1000,0.1369275915150254
8,Meddling Mage,Double Masters,NM,EN,N,,,1000,0.05050922813829916
8,Meddling Mage,Double Masters Box Toppers,NM,EN,N,,,1000,0.8247923646106647
8,Merciless Eviction,Double Masters,NM,EN,N,,,1000,0.15533955103762154
8,Mesmeric Orb,Double Masters,NM,EN,N,,,1000,3.634153846153847
8,Mishra's Bauble,Double Masters,NM,EN,N,,,1000,0.22894909344016606
8,Mishra's Factory,Double Masters,NM,EN,N,,,1000,0.01
8,Mox Opal,Double Masters,NM,EN,N,,,1000,20.245211538461536
8,Mox Opal,Double Masters Box Toppers,NM,EN,N,,,1000,27.39971153846154
8,Myr Battlesphere,Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,Myr Retriever,Double Masters,NM,EN,N,,,1000,0.01
8,Mystic Gate,Double Masters,NM,EN,N,,,1000,1.2633767857901468
8,Noble Hierarch,Double Masters,NM,EN,N,,,1000,6.748307692307693
8,Noble Hierarch,Double Masters Box Toppers,NM,EN,N,,,1000,10.949730769230767
8,Natural Affinity,9th Edition,NM,EN,N,,,1000,0.023469839463603082
8,Naturalize,10th Edition,NM,EN,N,,,1000,0.01
8,O-Naginata,Double Masters,NM,EN,N,,,1000,0.01
8,Oblivion Stone,Double Masters,NM,EN,N,,,1000,0.07063744248795638
8,Open the Vaults,Double Masters,NM,EN,N,,,1000,0.10058018367596577
8,Oubliette,Double Masters,NM,EN,N,,,1000,0.14717215901838127
8,Path to Exile,Double Masters,NM,EN,N,,,1000,0.7589175701873041
8,Pentad Prism,Double Masters,NM,EN,N,,,1000,0.01
8,Phyrexian Metamorph,Double Masters Box Toppers,NM,EN,N,,,1000,4.130807692307693
8,Phyrexian Metamorph,Double Masters,NM,EN,N,,,1000,0.6296915728486628
8,Phyrexian Revoker,Double Masters,NM,EN,N,,,1000,0.05636679884345502
8,Pongify,Double Masters,NM,EN,N,,,1000,0.10205643486629963
8,Progenitor Mimic,Double Masters,NM,EN,N,,,1000,0.09711978138368335
8,Nekrataal,10th Edition,NM,EN,N,,,1000,0.010746666395625278
8,Nightmare,10th Edition,NM,EN,N,,,1000,0.04108438597863043
8,No Rest for the Wicked,10th Edition,NM,EN,N,,,1000,0.038468123751767384
8,Nomad Mythmaker,10th Edition,NM,EN,N,,,1000,0.4498831023557566
8,Ornithopter,10th Edition,NM,EN,N,,,1000,0.041664499494131556
8,Overgrowth,10th Edition,NM,EN,N,,,1000,0.01
8,Overrun,10th Edition,NM,EN,N,,,1000,0.013667446741831856
8,Pacifism,10th Edition,NM,EN,N,,,1000,0.01
8,Paladin en-Vec,10th Edition,NM,EN,N,,,1000,0.06914211770141043
8,Pariah,10th Edition,NM,EN,N,,,1000,0.1652919790285018
8,Persuasion,10th Edition,NM,EN,N,,,1000,0.01186377766427641
8,Phage the Untouchable,10th Edition,NM,EN,N,,,1000,1.6332743537284493
8,Phantom Warrior,10th Edition,NM,EN,N,,,1000,0.01
8,"Razaketh, the Foulblooded",Hour of Devastation Promos,NM,EN,N,,,1000,8.327881376727907
8,Plagiarize,10th Edition,NM,EN,N,,,1000,0.0152621810784504
8,"Akroma, Angel of Fury",Masters 25,NM,EN,N,,,1000,0.4886118954049089
8,Plague Wind,10th Edition,NM,EN,N,,,1000,0.4498831023557566
8,Rage Reflection,Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,Ratchet Bomb,Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,Reclamation Sage,Double Masters,NM,EN,N,,,1000,0.010613137708132032
8,Reshape,Double Masters,NM,EN,N,,,1000,0.12328051218654441
8,"Akroma, Angel of Wrath",Masters 25,NM,EN,N,,,1000,0.15533955103762154
8,Flooded Grove,Masters 25,NM,EN,N,,,1000,2.916019230769231
8,Quirion Dryad,10th Edition,NM,EN,N,,,1000,0.0152621810784504
8,Rhys the Redeemed,Double Masters,NM,EN,N,,,1000,0.33717180156690474
8,Riku of Two Reflections,Double Masters,NM,EN,N,,,1000,1.4334375396489578
8,Rolling Earthquake,Double Masters,NM,EN,N,,,1000,0.09252544820152676
8,Rugged Prairie,Double Masters,NM,EN,N,,,1000,1.6666743354219387
8,Savageborn Hydra,Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,Sculpting Steel,Double Masters,NM,EN,N,,,1000,0.1838404771583351
8,Sen Triplets,Double Masters,NM,EN,N,,,1000,0.4677715312870727
8,Shamanic Revelation,Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,Sharuum the Hegemon,Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,"Skithiryx, the Blight Dragon",Double Masters,NM,EN,N,,,1000,7.835576923076922
8,Sneak Attack,Double Masters Box Toppers,NM,EN,N,,,1000,10.84905769230769
8,Torment of Hailfire,Hour of Devastation Promos,NM,EN,N,,,1000,4.051230103730896
8,Aeronaut Admiral,Aether Revolt,NM,EN,N,,,1000,0.01
8,Living Wish,Masters 25,NM,EN,N,,,1000,0.05512678544234677
8,Recover,10th Edition,NM,EN,N,,,1000,0.01
8,Baral's Expertise,Aether Revolt,NM,EN,N,,,1000,0.013894319753479892
8,Spellskite,Double Masters,NM,EN,N,,,1000,0.5564268219325833
8,Sphinx Summoner,Double Masters,NM,EN,N,,,1000,0.01
8,Springleaf Drum,Double Masters,NM,EN,N,,,1000,0.0251586851068111
8,Stoneforge Mystic,Double Masters,NM,EN,N,,,1000,11.513499999999997
8,Stoneforge Mystic,Double Masters Box Toppers,NM,EN,N,,,1000,22.460019230769227
8,Stonehewer Giant,Double Masters,NM,EN,N,,,1000,0.35679006459725665
8,Sundering Titan,Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,Sunforger,Double Masters,NM,EN,N,,,1000,0.029425895483529453
8,Sunken Ruins,Double Masters,NM,EN,N,,,1000,4.1375192307692314
8,Swiftblade Vindicator,Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,Sword of Body and Mind,Double Masters,NM,EN,N,,,1000,5.479826923076923
8,Sword of Body and Mind,Double Masters Box Toppers,NM,EN,N,,,1000,12.862519230769228
8,Sword of Feast and Famine,Double Masters,NM,EN,N,,,1000,24.272134615384612
8,Sword of Feast and Famine,Double Masters Box Toppers,NM,EN,N,,,1000,49.79811538461538
8,Sword of Fire and Ice,Double Masters,NM,EN,N,,,1000,25.61444230769231
8,Sword of Fire and Ice,Double Masters Box Toppers,NM,EN,N,,,1000,32.50919230769231
8,Sword of Light and Shadow,Double Masters,NM,EN,N,,,1000,10.68126923076923
8,Sword of Light and Shadow,Double Masters Box Toppers,NM,EN,N,,,1000,18.56061538461538
8,Sword of War and Peace,Double Masters,NM,EN,N,,,1000,6.160638836772982
8,Sword of War and Peace,Double Masters Box Toppers,NM,EN,N,,,1000,12.191365384615382
8,Sword of the Meek,Double Masters,NM,EN,N,,,1000,0.23034096318240557
8,Tempered Steel,Double Masters,NM,EN,N,,,1000,0.04108438597863043
8,Terastodon,Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,The Scarab God,Double Masters,NM,EN,N,,,1000,6.815423076923078
8,Thespian's Stage,Double Masters,NM,EN,N,,,1000,0.07063744248795638
8,Thopter Foundry,Double Masters,NM,EN,N,,,1000,0.01
8,Thought Reflection,Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,Thoughtseize,Double Masters,NM,EN,N,,,1000,6.479846153846154
8,Thoughtseize,Double Masters Box Toppers,NM,EN,N,,,1000,14.828999999999997
8,Thraben Inspector,Double Masters,NM,EN,N,,,1000,0.01
8,Thragtusk,Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,Time Sieve,Double Masters,NM,EN,N,,,1000,0.05484590688323317
8,Toxic Deluge,Double Masters,NM,EN,N,,,1000,7.298817542213883
8,Toxic Deluge,Double Masters Box Toppers,NM,EN,N,,,1000,12.555834662288929
8,Trash for Treasure,Double Masters,NM,EN,N,,,1000,0.01
8,Treasure Mage,Double Masters,NM,EN,N,,,1000,0.01
8,Trinisphere,Double Masters,NM,EN,N,,,1000,6.150980769230769
8,Regeneration,10th Edition,NM,EN,N,,,1000,0.01
8,Planar Bridge,Aether Revolt,NM,EN,N,,,1000,4.144270477040821
8,Relentless Assault,10th Edition,NM,EN,N,,,1000,0.4498831023557566
8,Twilight Mire,Double Masters,NM,EN,N,,,1000,1.0601098301903977
8,Urza's Mine,Double Masters,NM,EN,N,,,1000,0.04755622809524326
8,Dusk // Dawn,Amonkhet,NM,EN,N,,,1000,0.0152621810784504
8,Ivory Tower,Antiquities,NM,EN,N,,,1000,9.349248396725566
8,Inventors' Fair,Kaladesh Promos,NM,EN,N,,,1000,1.2633767857901468
8,Ahn-Crop Crasher,Amonkhet,NM,EN,N,,,1000,0.01
8,Relentless Rats,10th Edition,NM,EN,N,,,1000,0.38866596163489764
8,Urza's Mine,Double Masters Box Toppers,NM,EN,N,,,1000,7.5
8,Urza's Power Plant,Double Masters,NM,EN,N,,,1000,0.028584276472443423
8,Urza's Power Plant,Double Masters Box Toppers,NM,EN,N,,,1000,8.755057692307693
8,Urza's Tower,Double Masters,NM,EN,N,,,1000,0.016872415741257273
8,Urza's Tower,Double Masters Box Toppers,NM,EN,N,,,1000,9.687961538461538
8,Watermarket,Unstable,NM,EN,N,,,1000,0.01
8,Vampire Hexmage,Double Masters,NM,EN,N,,,1000,0.01
8,Vengevine,Double Masters,NM,EN,N,,,1000,3.2985769230769235
8,Vexing Shusher,Double Masters,NM,EN,N,,,1000,0.8239656736532658
8,"Vish Kal, Blood Arbiter",Double Masters,NM,EN,N,,,1000,0.0152621810784504
8,Voice of Resurgence,Double Masters,NM,EN,N,,,1000,0.1287916537723238
8,Cast Out,Amonkhet,NM,EN,N,,,1000,0.01
8,Walking Ballista,Double Masters,NM,EN,N,,,1000,5.473115384615385
8,Welding Jar,Double Masters,NM,EN,N,,,1000,0.012088138260059991
8,Wooded Bastion,Double Masters,NM,EN,N,,,1000,1.4334375396489578
8,Wound Reflection,Double Masters,NM,EN,N,,,1000,2.8824615384615386
8,Wrath of God,Double Masters,NM,EN,N,,,1000,1.225295440380579
8,Do-It-Yourself Seraph,Unstable,NM,EN,N,,,1000,0.04108438597863043
8,Dr. Julius Jumblemorph,Unstable,NM,EN,N,,,1000,0.04507231627507046
8,Noxious Gearhulk,Kaladesh Promos,NM,EN,N,,,1000,0.6580107212606855
8,Panharmonicon,Kaladesh Promos,NM,EN,N,,,1000,3.383917265635056
8,Remove Soul,10th Edition,NM,EN,N,,,1000,0.01
8,Trespasser's Curse,Amonkhet,NM,EN,N,,,1000,0.01
8,Treetop Village,10th Edition,NM,EN,N,,,1000,0.016779983475631845
8,Troll Ascetic,10th Edition,NM,EN,N,,,1000,0.038468123751767384
8,Hieroglyphic Illumination,Amonkhet,NM,EN,N,,,1000,0.01
8,Rootwater Matriarch,10th Edition,NM,EN,N,,,1000,0.05327942560766775
8,Wurmcoil Engine,Double Masters,NM,EN,N,,,1000,9.661115384615384
8,Wurmcoil Engine,Double Masters Box Toppers,NM,EN,N,,,1000,15.21155769230769
8,Liliana's Mastery,Amonkhet,NM,EN,N,,,1000,0.14680635021620017
8,"Liliana, Death's Majesty",Amonkhet,NM,EN,N,,,1000,2.4261173174244455
8,Lord of the Accursed,Amonkhet,NM,EN,N,,,1000,0.06914211770141043
8,Manglehorn,Amonkhet,NM,EN,N,,,1000,0.01186377766427641
8,Ad Nauseam,Shards of Alara,NM,EN,N,,,1000,3.038673700916473
8,"Urborg, Tomb of Yawgmoth",From the Vault: Realms,NM,EN,N,,,1000,10.709814682003307
8,Royal Assassin,10th Edition,NM,EN,N,,,1000,0.1652919790285018
8,Rule of Law,10th Edition,NM,EN,N,,,1000,0.01
8,Grixis Panorama,Shards of Alara,NM,EN,N,,,1000,0.03898867786884582
8,Platinum Angel,From the Vault: Angels,NM,EN,N,,,1000,3.383917265635056
8,Demonic Tutor,Revised Edition,NM,EN,N,,,1000,22.28502814258912
8,Deathgreeter,Shards of Alara,NM,EN,N,,,1000,0.014593511900972479
8,Drumhunter,Shards of Alara,NM,EN,N,,,1000,0.01186377766427641
8,Salvage Titan,Shards of Alara,NM,EN,N,,,1000,0.01
8,Sangrite Surge,Shards of Alara,NM,EN,N,,,1000,0.01
8,Sarkhan Vol,Shards of Alara,NM,EN,N,,,1000,3.1307884615384625
8,Savage Lands,Shards of Alara,NM,EN,N,,,1000,0.024674534193990974
8,Scourge Devil,Shards of Alara,NM,EN,N,,,1000,0.01
8,Scourglass,Shards of Alara,NM,EN,N,,,1000,0.7423225671939893
8,Sage Owl,10th Edition,NM,EN,N,,,1000,0.01
8,Keeper of Progenitus,Shards of Alara,NM,EN,N,,,1000,0.1456362988278164
8,Serra's Embrace,10th Edition,NM,EN,N,,,1000,0.01
8,Shatterstorm,10th Edition,NM,EN,N,,,1000,0.03007205256626031
8,Shimmering Wings,10th Edition,NM,EN,N,,,1000,0.01
8,Shunt,10th Edition,NM,EN,N,,,1000,0.025435926974762924
8,Lake of the Dead,Alliances,NM,EN,N,,,1000,57.59626829268292
8,Skyshroud Ranger,10th Edition,NM,EN,N,,,1000,0.01
8,Sleeper Agent,10th Edition,NM,EN,N,,,1000,0.038468123751767384
8,Soul Warden,10th Edition,NM,EN,N,,,1000,0.0544040593789796
8,Soulblast,10th Edition,NM,EN,N,,,1000,0.023469839463603082
8,Spark Elemental,10th Edition,NM,EN,N,,,1000,0.01186377766427641
8,Spawning Pool,10th Edition,NM,EN,N,,,1000,0.010746666395625278
8,Spellbook,10th Edition,NM,EN,N,,,1000,0.2916882464451085
8,School of the Unseen,Alliances,NM,EN,N,,,1000,0.011774121098228932
8,Citanul Woodreaders,Planar Chaos,NM,EN,N,,,1000,0.01
8,Legacy Weapon,Apocalypse,NM,EN,N,,,1000,0.7350923055943083
8,"Crovax, Ascendant Hero",Planar Chaos,NM,EN,N,,,1000,0.1652919790285018
8,Damnation,Planar Chaos,NM,EN,N,,,1000,25.359024390215264
8,Prodigal Pyromancer,Planar Chaos,NM,EN,N,,,1000,0.01
8,Psychotrope Thallid,Planar Chaos,NM,EN,N,,,1000,0.8572875601597428
8,Pyrohemia,Planar Chaos,NM,EN,N,,,1000,1.3599141802903265
8,"Radha, Heir to Keld",Planar Chaos,NM,EN,N,,,1000,0.050666592199661215
8,Reality Acid,Planar Chaos,NM,EN,N,,,1000,0.01
8,Rebuff the Wicked,Planar Chaos,NM,EN,N,,,1000,1.8216486859230479
8,Reckless Wurm,Planar Chaos,NM,EN,N,,,1000,0.01
8,Reflex Sliver,Planar Chaos,NM,EN,N,,,1000,0.01
8,"Tibalt, Rakish Instigator",War of the Spark,NM,EN,N,,,1000,0.01
8,Jungle Barrier,Apocalypse,NM,EN,N,,,1000,0.01
8,Fog,Archenemy,NM,EN,N,,,1000,0.01
8,Faerie Conclave,10th Edition,NM,EN,N,,,1000,0.1652919790285018
8,Fear,10th Edition,NM,EN,N,,,1000,0.01
8,Underground River,10th Edition,NM,EN,N,,,1000,4.540211538461539
8,Underworld Dreams,10th Edition,NM,EN,N,,,1000,0.4498831023557566
8,Upwelling,10th Edition,NM,EN,N,,,1000,0.10414899333335646
8,Vedalken Mastermind,10th Edition,NM,EN,N,,,1000,0.010746666395625278
8,Venerable Monk,10th Edition,NM,EN,N,,,1000,0.01
8,Verdant Force,10th Edition,NM,EN,N,,,1000,0.0152621810784504
8,Veinfire Borderpost,Alara Reborn,NM,EN,N,,,1000,0.01
8,Mana Vault,Revised Edition,NM,EN,N,,,1000,29.976123827392122
8,Mycoid Shepherd,Alara Reborn,NM,EN,N,,,1000,0.012088138260059993
8,Khalni Garden,Archenemy,NM,EN,N,,,1000,0.01186377766427641
8,Magnetic Mountain,Arabian Nights,NM,EN,N,,,1000,5.244923076923078
8,Merchant Ship,Arabian Nights,NM,EN,N,,,1000,15.894999212650303
8,Metamorphosis,Arabian Nights,NM,EN,N,,,1000,0.03742474434228994
8,Viridian Shaman,10th Edition,NM,EN,N,,,1000,0.01
8,Voice of All,10th Edition,NM,EN,N,,,1000,0.027353493868840433
8,Wall of Air,10th Edition,NM,EN,N,,,1000,0.01
8,Wall of Swords,10th Edition,NM,EN,N,,,1000,0.01
8,Warp World,10th Edition,NM,EN,N,,,1000,0.023469839463603082
8,Cavern Harpy,Planeshift,NM,EN,N,,,1000,0.01
8,Cloud Cover,Planeshift,NM,EN,N,,,1000,0.1652919790285018
8,Crosis's Catacombs,Planeshift,NM,EN,N,,,1000,0.14651315806818002
8,Crosis's Charm,Planeshift,NM,EN,N,,,1000,0.016872415741257273
8,Darigaaz's Caldera,Planeshift,NM,EN,N,,,1000,0.1652919790285018
8,Dark Suspicions,Planeshift,NM,EN,N,,,1000,0.01
8,Scion of Darkness,Archenemy,NM,EN,N,,,1000,0.8572875601597428
8,Secluded Steppe,Archenemy,NM,EN,N,,,1000,0.03852011857220082
8,Seething Song,Archenemy,NM,EN,N,,,1000,0.06914211770141043
8,Selesnya Guildmage,Archenemy,NM,EN,N,,,1000,0.0152621810784504
8,Shinen of Life's Roar,Archenemy,NM,EN,N,,,1000,0.01
8,Shriekmaw,Archenemy,NM,EN,N,,,1000,0.038468123751767384
8,Sign in Blood,Archenemy,NM,EN,N,,,1000,0.02549836499156069
8,Artisan of Kozilek,Archenemy,NM,EN,N,,,1000,0.10414899333335646
8,Avatar of Discord,Archenemy,NM,EN,N,,,1000,0.027739428396234396
8,Avatar of Woe,Archenemy,NM,EN,N,,,1000,0.8572875601597428
8,Head Games,10th Edition,NM,EN,N,,,1000,0.2916882464451085
8,Dralnu's Crusade,Planeshift,NM,EN,N,,,1000,0.024674534193990974
8,Dragon Fodder,Archenemy,NM,EN,N,,,1000,0.024674534193990974
8,Aladdin's Lamp,Arabian Nights,NM,EN,N,,,1000,42.751
8,Dralnu's Pet,Planeshift,NM,EN,N,,,1000,0.01
8,Dromar's Cavern,Planeshift,NM,EN,N,,,1000,0.05592316041730063
8,Dromar's Charm,Planeshift,NM,EN,N,,,1000,0.01
8,Eladamri's Call,Planeshift,NM,EN,N,,,1000,4.291884615384617
8,"Ertai, the Corrupted",Planeshift,NM,EN,N,,,1000,0.7232989551861891
8,Primal Command,Archenemy,NM,EN,N,,,1000,0.2916882464451085
8,Armored Pegasus,Anthologies,NM,EN,N,,,1000,0.01
8,Black Knight,Anthologies,NM,EN,N,,,1000,0.01
8,Rancor,Archenemy,NM,EN,N,,,1000,0.1652919790285018
8,Erhnam Djinn,Anthologies,NM,EN,N,,,1000,0.02467453419399097
8,Auratouched Mage,Planechase 2012,NM,EN,N,,,1000,0.01
8,Baleful Strix,Planechase 2012,NM,EN,N,,,1000,0.5585233793015719
8,Keldon Twilight,Planeshift,NM,EN,N,,,1000,0.01
8,Lord of the Undead,Planeshift,NM,EN,N,,,1000,7.486576923076923
8,Maggot Carrier,Planeshift,NM,EN,N,,,1000,0.01
8,Magnigoth Treefolk,Planeshift,NM,EN,N,,,1000,0.021660992022362012
8,March of Souls,Planeshift,NM,EN,N,,,1000,0.06914211770141043
8,Urza's Avenger,Antiquities,NM,EN,N,,,1000,4.936192307692308
8,Urza's Chalice,Antiquities,NM,EN,N,,,1000,0.017520866338859582
8,Urza's Mine,Antiquities,NM,EN,N,,,1000,4.130807692307693
8,Meddling Mage,Planeshift,NM,EN,N,,,1000,3.038673700916473
8,Meteor Crater,Planeshift,NM,EN,N,,,1000,0.7350923055943083
8,Multani's Harmony,Planeshift,NM,EN,N,,,1000,0.01
8,Natural Emergence,Planeshift,NM,EN,N,,,1000,0.032074218767952085
8,"Nemata, Grove Guardian",Planeshift,NM,EN,N,,,1000,1.3599141802903265
8,Atog,Antiquities,NM,EN,N,,,1000,0.5413586986170786
8,Mishra's Factory,Antiquities,NM,EN,N,,,1000,23.79999999984365
8,Champion of Lambholt,Avacyn Restored,NM,EN,N,,,1000,0.060990795658090256
8,Nightscape Familiar,Planeshift,NM,EN,N,,,1000,0.013667446741831856
8,Orim's Chant,Planeshift,NM,EN,N,,,1000,8.207364422171818
8,Phyrexian Scuta,Planeshift,NM,EN,N,,,1000,0.03724642547853926
8,Phyrexian Tyranny,Planeshift,NM,EN,N,,,1000,0.5220140420812518
8,Rith's Charm,Planeshift,NM,EN,N,,,1000,0.01
8,Winter Orb,Revised Edition,NM,EN,N,,,1000,6.024934803001876
8,Rith's Grove,Planeshift,NM,EN,N,,,1000,0.0220348909573313
8,Rushing River,Planeshift,NM,EN,N,,,1000,0.01
8,Somberwald Sage,Avacyn Restored,NM,EN,N,,,1000,0.6393181850837326
8,Soul of the Harvest,Avacyn Restored,NM,EN,N,,,1000,0.15968780188193957
8,Animate Dead,4th Edition,NM,EN,N,,,1000,0.6580107212606855
8,Ankh of Mishra,4th Edition,NM,EN,N,,,1000,0.41875079170116014
8,Armageddon,4th Edition,NM,EN,N,,,1000,1.2633767857901468
8,Treva's Charm,Planeshift,NM,EN,N,,,1000,0.01
8,Aspect of Wolf,4th Edition,NM,EN,N,,,1000,0.023469839463603082
8,Bad Moon,4th Edition,NM,EN,N,,,1000,0.31807260223803807
8,Balance,4th Edition,NM,EN,N,,,1000,0.15533955103762154
8,Ball Lightning,4th Edition,NM,EN,N,,,1000,0.41875079170116014
8,Birds of Paradise,4th Edition,NM,EN,N,,,1000,5.062238273921201
8,Black Knight,4th Edition,NM,EN,N,,,1000,0.01
8,Black Mana Battery,4th Edition,NM,EN,N,,,1000,0.023469839463603082
8,Black Vise,4th Edition,NM,EN,N,,,1000,0.023469839463603082
8,Blue Mana Battery,4th Edition,NM,EN,N,,,1000,0.023469839463603082
8,Castle,4th Edition,NM,EN,N,,,1000,0.01
8,Peregrine Drake,Battlebond,NM,EN,N,,,1000,0.04853609787774849
8,Clockwork Avian,4th Edition,NM,EN,N,,,1000,0.023469839463603082
8,Control Magic,4th Edition,NM,EN,N,,,1000,0.023469839463603082
8,Conversion,4th Edition,NM,EN,N,,,1000,0.01
8,Cosmic Horror,4th Edition,NM,EN,N,,,1000,0.023469839463603082
8,Counterspell,4th Edition,NM,EN,N,,,1000,0.23034096318240557
8,Dark Ritual,4th Edition,NM,EN,N,,,1000,0.04887037584742238
8,Desert Twister,4th Edition,NM,EN,N,,,1000,0.01
8,Dingus Egg,4th Edition,NM,EN,N,,,1000,0.023469839463603082
8,Threaten,10th Edition,NM,EN,N,,,1000,0.01186377766427641
8,Thundering Giant,10th Edition,NM,EN,N,,,1000,0.01
8,Time Stop,10th Edition,NM,EN,N,,,1000,1.1781625674645368
8,Time Stretch,10th Edition,NM,EN,N,,,1000,12.526942307692305
8,Traumatize,10th Edition,NM,EN,N,,,1000,1.662910006318938
8,Treasure Hunter,10th Edition,NM,EN,N,,,1000,0.01
8,Thorn-Thrash Viashino,Planechase 2012,NM,EN,N,,,1000,0.01
8,"Sarkhan, Fireblood",Core Set 2019 Promos,NM,EN,N,,,1000,3.383917265635056
8,"Drana, Liberator of Malakir",Battle for Zendikar,NM,EN,N,,,1000,0.703048225572409
8,"Sorin, Imperious Bloodlord",Core Set 2020 Promos,NM,EN,N,,,1000,6.8221346153846145
8,Divine Transformation,4th Edition,NM,EN,N,,,1000,0.01
8,Holy Day,10th Edition,NM,EN,N,,,1000,0.01186377766427641
8,Drain Power,4th Edition,NM,EN,N,,,1000,0.06035742850791997
8,Throat Slitter,Planechase 2012,NM,EN,N,,,1000,4.05698076923077
8,Thromok the Insatiable,Planechase 2012,NM,EN,N,,,1000,0.1838404771583351
8,Thunder-Thrash Elder,Planechase 2012,NM,EN,N,,,1000,0.01
8,Wild Griffin,10th Edition,NM,EN,N,,,1000,0.01
8,Windborn Muse,10th Edition,NM,EN,N,,,1000,1.9140696379183288
8,Wrath of God,10th Edition,NM,EN,N,,,1000,4.60234491875307
8,Wurm's Tooth,10th Edition,NM,EN,N,,,1000,0.01
8,Yavimaya Coast,10th Edition,NM,EN,N,,,1000,0.6879662873389025
8,"Ulamog, the Ceaseless Hunger",Battle for Zendikar,NM,EN,N,,,1000,33.14999999999999
8,Undergrowth Champion,Battle for Zendikar,NM,EN,N,,,1000,0.22302795093363054
8,Vela the Night-Clad,Planechase 2012,NM,EN,N,,,1000,0.16488907267582473
8,Vivid Creek,Planechase 2012,NM,EN,N,,,1000,0.01
8,Walker of Secret Ways,Planechase 2012,NM,EN,N,,,1000,0.8239656736532658
8,Yavimaya Enchantress,10th Edition,NM,EN,N,,,1000,0.01
